country;year;Hydro;Nuclear;Gas;Solar;Wind;Biomass;Coal;Oil;Geothermal;Waste;Biogas CCS;Biomass CCS;Coal CCS;Gas CCS;Wood CCS;"Hydro, reservoir";Gas CCGT;Gas CHP;"Solar, thermal";"Wind, offshore";Lignite
RU;2020;0.170;0.190;0.490;0.000;0.000;0.000;0.140;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.010;0.031;0.135;0.000;0.035;0.008
RU;2025;0.170;0.190;0.480;0.000;0.000;0.000;0.150;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.296;0.085;0.000;0.148;0.000
RU;2030;0.180;0.180;0.480;0.000;0.000;0.010;0.150;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.102;0.075;0.000;0.278;0.000
RU;2040;0.180;0.200;0.440;0.000;0.010;0.020;0.140;0.000;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.107;0.057;0.000;0.283;0.000
RU;2050;0.200;0.230;0.400;0.000;0.010;0.020;0.130;0.000;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.003;0.003;0.002;0.000;0.000;0.367
RW;2015;0.650;0.000;0.010;0.030;0.000;0.030;0.210;0.090;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.043;0.006;0.000;0.000;0.000;0.523
RW;2016;0.760;0.000;0.010;0.030;0.000;0.030;0.050;0.110;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.043;0.005;0.000;0.000;0.000;0.218
RW;2020;0.150;0.000;0.720;0.010;0.000;0.000;0.030;0.090;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.049;0.070;0.000;0.000;0.020;0.020
RW;2025;0.420;0.000;0.350;0.010;0.000;0.000;0.030;0.020;0.170;0.000;0.000;0.000;0.000;0.000;0.000;0.303;0.001;0.003;0.000;0.000;0.005
RW;2030;0.100;0.000;0.280;0.070;0.000;0.000;0.010;0.000;0.530;0.000;0.000;0.000;0.000;0.000;0.000;0.291;0.000;0.051;0.000;0.000;0.000
RW;2040;0.060;0.000;0.140;0.390;0.000;0.000;0.000;0.000;0.410;0.000;0.000;0.000;0.000;0.000;0.000;0.302;0.000;0.052;0.000;0.000;0.000
RW;2050;0.030;0.000;0.250;0.480;0.000;0.000;0.000;0.000;0.240;0.000;0.000;0.000;0.000;0.000;0.000;0.303;0.000;0.052;0.000;0.000;0.000
SD;2015;0.560;0.000;0.000;0.000;0.000;0.080;0.000;0.360;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.003;0.000;0.003;0.000;0.000;0.001
SD;2016;0.490;0.000;0.000;0.000;0.000;0.070;0.000;0.430;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.720;0.000;0.013;0.000;0.000
SD;2020;0.660;0.000;0.000;0.000;0.000;0.080;0.000;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.667;0.000;0.000;0.000;0.000
SD;2025;0.280;0.000;0.590;0.000;0.000;0.010;0.000;0.070;0.040;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.259;0.000;0.033;0.000;0.000
SD;2030;0.280;0.000;0.570;0.020;0.000;0.010;0.000;0.040;0.080;0.000;0.000;0.000;0.000;0.000;0.000;0.008;0.002;0.008;0.000;0.001;0.388
SD;2040;0.180;0.000;0.180;0.270;0.000;0.000;0.340;0.000;0.030;0.000;0.000;0.000;0.000;0.000;0.000;0.015;0.014;0.000;0.000;0.000;0.425
SD;2050;0.130;0.000;0.020;0.420;0.000;0.000;0.400;0.000;0.020;0.000;0.000;0.000;0.000;0.000;0.000;0.018;0.010;0.021;0.000;0.000;0.159
SE;2000;0.540;0.390;0.010;0.000;0.000;0.030;0.010;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.017;0.018;0.000;0.000;0.000;0.004
SE;2005;0.460;0.460;0.010;0.000;0.010;0.050;0.010;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.012;0.002;0.020;0.000;0.006;0.213
SE;2010;0.450;0.390;0.030;0.000;0.020;0.090;0.010;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.002;0.099;0.085;0.000;0.075;0.117
SE;2015;0.460;0.360;0.000;0.000;0.080;0.090;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.001;0.069;0.088;0.000;0.122;0.061
SE;2016;0.450;0.350;0.010;0.000;0.080;0.100;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.003;0.046;0.091;0.000;0.155;0.000
SE;2020;0.304;0.396;0.005;0.004;0.106;0.031;0.010;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.130;0.000;0.001;0.000;0.006;0.005
SE;2025;0.000;0.277;0.000;0.086;0.202;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.429;0.000;0.000;0.000;0.006;0.000
SE;2030;0.000;0.162;0.000;0.093;0.307;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.417;0.000;0.000;0.000;0.020;0.000
SE;2040;0.000;0.000;0.000;0.104;0.493;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.360;0.001;0.000;0.000;0.043;0.000
SE;2050;0.000;0.000;0.000;0.104;0.493;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.360;0.001;0.000;0.000;0.043;0.000
SI;2000;0.280;0.350;0.020;0.000;0.000;0.010;0.340;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.103;0.000;0.000;0.000
SI;2005;0.230;0.390;0.020;0.000;0.000;0.010;0.350;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.115;0.000;0.036;0.000
SI;2010;0.280;0.350;0.030;0.000;0.000;0.010;0.330;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.067;0.000;0.028;0.000
SI;2015;0.290;0.360;0.000;0.020;0.000;0.010;0.320;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.049;0.000;0.114;0.017;0.000;0.008
SI;2016;0.300;0.350;0.000;0.020;0.000;0.010;0.320;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.072;0.034;0.081;0.042;0.000;0.000
SI;2020;0.276;0.247;0.029;0.024;0.033;0.020;0.026;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.088;0.019;0.009;0.000;0.000;0.228
SI;2025;0.193;0.277;0.000;0.051;0.002;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.054;0.074;0.000;0.000;0.350
SI;2030;0.189;0.271;0.000;0.142;0.072;0.000;0.004;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.041;0.074;0.000;0.000;0.207
SI;2040;0.181;0.346;0.000;0.237;0.060;0.000;0.003;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.030;0.057;0.000;0.000;0.087
SI;2050;0.181;0.346;0.000;0.237;0.060;0.000;0.003;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.030;0.057;0.000;0.000;0.087
SK;2000;0.150;0.540;0.130;0.000;0.000;0.000;0.180;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.147;0.018;0.000;0.000;0.064;0.000
SK;2005;0.150;0.570;0.080;0.000;0.000;0.000;0.180;0.020;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.015;0.004;0.167;0.000;0.000;0.302
SK;2010;0.190;0.530;0.100;0.000;0.000;0.030;0.130;0.020;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.063;0.144;0.000;0.002;0.000;0.440
SK;2015;0.180;0.540;0.060;0.020;0.000;0.040;0.150;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.060;0.115;0.000;0.002;0.020;0.193
SK;2016;0.170;0.550;0.060;0.020;0.000;0.050;0.150;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.085;0.106;0.000;0.001;0.168;0.011
SK;2020;0.093;0.482;0.031;0.031;0.018;0.021;0.092;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.028;0.019;0.010;0.000;0.000;0.174
SK;2025;0.166;0.613;0.005;0.056;0.003;0.000;0.086;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.027;0.015;0.000;0.000;0.028
SK;2030;0.186;0.572;0.006;0.076;0.017;0.000;0.078;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.029;0.018;0.000;0.000;0.018
SK;2040;0.230;0.499;0.007;0.099;0.062;0.000;0.041;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.034;0.021;0.000;0.000;0.008
SK;2050;0.230;0.499;0.007;0.099;0.062;0.000;0.041;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.034;0.021;0.000;0.000;0.008
SL;2015;0.070;0.000;0.000;0.000;0.000;0.000;0.000;0.930;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.010;0.027;0.000;0.000;0.173
SL;2016;0.080;0.000;0.000;0.000;0.000;0.000;0.000;0.920;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.005;0.019;0.000;0.000;0.000
SL;2020;0.120;0.000;0.000;0.220;0.000;0.070;0.000;0.590;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.010;0.023;0.000;0.000;0.000
SL;2025;0.720;0.000;0.000;0.230;0.000;0.020;0.000;0.040;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.002;0.000;0.309;0.000;0.006;0.068
SL;2030;0.720;0.000;0.000;0.260;0.000;0.010;0.000;0.020;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.406;0.019;0.000;0.002;0.082
SL;2040;0.570;0.000;0.000;0.430;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.250;0.017;0.000;0.131;0.061
SL;2050;0.380;0.000;0.000;0.510;0.000;0.000;0.110;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.163;0.014;0.000;0.159;0.009
SN;2015;0.070;0.000;0.000;0.000;0.000;0.000;0.040;0.890;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.124;0.116;0.115;0.000;0.000;0.009
SN;2016;0.060;0.000;0.000;0.010;0.000;0.000;0.040;0.880;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.059;0.398;0.111;0.000;0.000;0.000
SN;2020;0.110;0.000;0.000;0.130;0.020;0.000;0.020;0.720;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.058;0.277;0.093;0.005;0.007;0.000
SN;2025;0.650;0.000;0.000;0.180;0.020;0.000;0.030;0.120;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.067;0.217;0.079;0.004;0.006;0.000
SN;2030;0.680;0.000;0.000;0.200;0.020;0.000;0.020;0.090;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.039;0.040;0.008;0.000;0.001;0.033
SN;2040;0.280;0.000;0.000;0.210;0.010;0.000;0.490;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.195;0.000;0.000;0.000
SN;2050;0.140;0.000;0.000;0.240;0.000;0.000;0.620;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.019;0.102;0.000;0.195;0.000
SO;2015;0.000;0.000;0.000;0.010;0.040;0.000;0.000;0.960;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.027;0.067;0.000;0.170;0.000
SO;2016;0.000;0.000;0.000;0.010;0.040;0.000;0.000;0.960;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.012;0.011;0.029;0.000;0.007;0.159
SO;2020;0.000;0.000;0.000;0.160;0.010;0.000;0.000;0.830;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.164;0.000;0.000;0.000
SO;2025;0.000;0.000;0.000;0.450;0.440;0.000;0.080;0.020;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.054;0.000;0.000;0.000
SO;2030;0.000;0.000;0.000;0.610;0.310;0.000;0.060;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
SO;2040;0.000;0.000;0.000;0.820;0.140;0.000;0.040;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.014;0.123;0.002;0.000;0.000;0.015
SO;2050;0.000;0.000;0.000;0.790;0.160;0.000;0.050;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.287;0.000;0.002;0.035;0.000
SS;2015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.167;0.000;0.009;0.084;0.000
SS;2016;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.011;0.000;0.006;0.072;0.000
SS;2020;0.000;0.000;0.990;0.000;0.000;0.000;0.000;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.037;0.034;0.648;0.000;0.000;0.003
SS;2025;0.000;0.000;0.770;0.000;0.000;0.000;0.000;0.000;0.230;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.264;0.303;0.000;0.000;0.000
SS;2030;0.000;0.000;0.470;0.000;0.000;0.000;0.000;0.000;0.530;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.180;0.304;0.000;0.000;0.000
SS;2040;0.000;0.000;0.570;0.000;0.000;0.000;0.000;0.000;0.430;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.061;0.138;0.000;0.000;0.000
SS;2050;0.000;0.000;0.330;0.420;0.000;0.000;0.000;0.000;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.036;0.068;0.153;0.000;0.008;0.048
SZ;2015;0.560;0.000;0.000;0.000;0.000;0.440;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.218;0.145;0.000;0.184;0.000
SZ;2016;0.560;0.000;0.000;0.000;0.000;0.440;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.132;0.107;0.000;0.297;0.000
SZ;2020;0.560;0.000;0.000;0.000;0.000;0.440;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.039;0.093;0.000;0.399;0.000
SZ;2025;0.710;0.000;0.000;0.000;0.000;0.290;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.915;0.000;0.001;0.000;0.002;0.001
SZ;2030;0.080;0.000;0.000;0.120;0.000;0.020;0.790;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.014;0.000;0.000;0.000
SZ;2040;0.040;0.000;0.000;0.310;0.000;0.000;0.660;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.012;0.000;0.001;0.000
SZ;2050;0.020;0.000;0.000;0.550;0.000;0.000;0.430;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.011;0.000;0.008;0.000
TD;2015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.007;0.027;0.004;0.000;0.001;0.292
TD;2016;0.000;0.000;0.000;0.000;0.010;0.000;0.000;0.990;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.004;0.074;0.028;0.000;0.000;0.269
TD;2020;0.000;0.000;0.000;0.190;0.000;0.000;0.000;0.800;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.004;0.109;0.064;0.000;0.076;0.196
TD;2025;0.000;0.000;0.000;0.190;0.760;0.000;0.000;0.050;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.004;0.076;0.126;0.000;0.161;0.017
TD;2030;0.000;0.000;0.000;0.410;0.570;0.000;0.000;0.020;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.079;0.000;0.188;0.002;0.000;0.002
TD;2040;0.000;0.000;0.000;0.390;0.610;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.152;0.217;0.066;0.000;0.006;0.000
TD;2050;0.000;0.000;0.000;0.270;0.670;0.000;0.060;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.113;0.006;0.053;0.005;0.008;0.000
TG;2015;0.720;0.000;0.000;0.010;0.000;0.000;0.000;0.270;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.085;0.014;0.042;0.006;0.011;0.000
TG;2016;0.720;0.000;0.000;0.010;0.000;0.000;0.000;0.270;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.003;0.005;0.002;0.000;0.000;0.250
TG;2020;0.840;0.000;0.000;0.010;0.000;0.000;0.000;0.150;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.055;0.105;0.000;0.000;0.000;0.348
TG;2025;0.650;0.000;0.020;0.140;0.000;0.000;0.150;0.040;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.065;0.060;0.000;0.000;0.000;0.132
TG;2030;0.230;0.000;0.010;0.070;0.000;0.000;0.680;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.070;0.055;0.000;0.000;0.009;0.031
TG;2040;0.160;0.000;0.010;0.140;0.000;0.000;0.690;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.045;0.002;0.002;0.000;0.000;0.591
TG;2050;0.080;0.000;0.000;0.290;0.000;0.000;0.620;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.017;0.025;0.000;0.000;0.000;0.729
TN;2015;0.010;0.000;0.560;0.000;0.050;0.000;0.000;0.380;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.019;0.020;0.000;0.000;0.000;0.639
TN;2016;0.010;0.000;0.580;0.000;0.050;0.000;0.000;0.360;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.022;0.021;0.000;0.000;0.000;0.487
TN;2020;0.010;0.000;0.540;0.000;0.050;0.000;0.000;0.390;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.130;0.000;0.001;0.000;0.006;0.005
TN;2025;0.010;0.000;0.290;0.090;0.180;0.000;0.220;0.210;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.429;0.000;0.000;0.000;0.006;0.000
TN;2030;0.010;0.050;0.350;0.130;0.230;0.000;0.140;0.090;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.417;0.000;0.000;0.000;0.020;0.000
TN;2040;0.010;0.040;0.040;0.270;0.380;0.000;0.260;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.360;0.001;0.000;0.000;0.043;0.000
TN;2050;0.000;0.070;0.000;0.260;0.380;0.000;0.270;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.088;0.019;0.009;0.000;0.000;0.228
TZ;2015;0.440;0.000;0.150;0.000;0.000;0.040;0.030;0.340;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.054;0.074;0.000;0.000;0.350
TZ;2016;0.420;0.000;0.140;0.000;0.000;0.040;0.030;0.370;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.041;0.074;0.000;0.000;0.207
TZ;2020;0.470;0.000;0.150;0.000;0.000;0.040;0.030;0.290;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.030;0.057;0.000;0.000;0.087
TZ;2025;0.650;0.000;0.060;0.000;0.000;0.010;0.210;0.060;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.028;0.019;0.010;0.000;0.000;0.174
TZ;2030;0.710;0.000;0.020;0.000;0.000;0.000;0.130;0.020;0.120;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.027;0.015;0.000;0.000;0.028
TZ;2040;0.280;0.000;0.000;0.410;0.000;0.000;0.190;0.000;0.120;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.029;0.018;0.000;0.000;0.018
TZ;2050;0.130;0.000;0.000;0.640;0.000;0.000;0.180;0.000;0.050;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.034;0.021;0.000;0.000;0.008
UG;2015;0.870;0.000;0.000;0.010;0.000;0.080;0.000;0.040;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.004;0.002;0.008;0.000;0.051;0.003
UG;2016;0.870;0.000;0.000;0.020;0.000;0.070;0.000;0.040;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.162;0.116;0.000;0.196;0.000
UG;2020;0.710;0.000;0.180;0.010;0.000;0.030;0.000;0.070;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.078;0.091;0.000;0.306;0.000
UG;2025;0.870;0.000;0.090;0.010;0.000;0.020;0.000;0.020;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.034;0.099;0.000;0.339;0.000
UG;2030;0.630;0.000;0.160;0.010;0.000;0.010;0.000;0.010;0.190;0.000;0.000;0.000;0.000;0.000;0.000;0.034;0.004;0.014;0.000;0.060;0.000
UG;2040;0.480;0.000;0.090;0.310;0.000;0.000;0.000;0.000;0.120;0.000;0.000;0.000;0.000;0.000;0.000;0.016;0.010;0.035;0.000;0.000;0.000
UG;2050;0.390;0.000;0.070;0.470;0.000;0.000;0.000;0.000;0.070;0.000;0.000;0.000;0.000;0.000;0.000;0.137;0.000;0.000;0.000;0.000;0.023
US;2000;0.070;0.200;0.160;0.000;0.000;0.010;0.530;0.030;0.000;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.020;0.000;0.540;0.000
US;2005;0.070;0.190;0.180;0.000;0.000;0.010;0.500;0.030;0.000;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.070;0.000;0.030;0.000
US;2015;0.060;0.200;0.340;0.010;0.060;0.010;0.300;0.010;0.000;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.110;0.060;0.000;0.280;0.000
US;2016;0.060;0.200;0.340;0.010;0.060;0.010;0.300;0.010;0.000;0.010;0.000;0.000;0.000;0.000;0.000;0.050;0.070;0.000;0.000;0.020;0.020
US;2020;0.060;0.200;0.060;0.020;0.070;0.010;0.140;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.020;0.040;0.270;0.000;0.000;0.100
US;2025;0.020;0.160;0.160;0.050;0.290;0.000;0.080;0.000;0.100;0.140;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
US;2030;0.040;0.170;0.040;0.060;0.490;0.000;0.030;0.000;0.110;0.060;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
US;2040;0.030;0.160;0.040;0.070;0.570;0.000;0.010;0.000;0.090;0.040;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
ZA;2015;0.040;0.060;0.000;0.010;0.010;0.000;0.860;0.020;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.060;0.007;0.047;0.028;0.004;0.000
ZA;2016;0.040;0.050;0.000;0.020;0.020;0.000;0.850;0.020;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.147;0.018;0.000;0.000;0.064;0.000
ZA;2020;0.040;0.050;0.000;0.020;0.030;0.000;0.830;0.020;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.085;0.106;0.000;0.001;0.168;0.011
ZA;2025;0.030;0.050;0.000;0.020;0.020;0.000;0.860;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.161;0.011;0.014;0.010;0.000;0.000
ZA;2030;0.040;0.050;0.000;0.050;0.020;0.000;0.830;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.010;0.023;0.000;0.000;0.000
ZA;2040;0.030;0.040;0.000;0.170;0.010;0.000;0.750;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.163;0.014;0.000;0.159;0.009
ZA;2050;0.030;0.000;0.000;0.240;0.000;0.000;0.730;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.067;0.217;0.079;0.004;0.006;0.000
ZM;2015;0.950;0.000;0.000;0.000;0.000;0.020;0.010;0.030;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.027;0.067;0.000;0.170;0.000
ZM;2016;0.950;0.000;0.000;0.000;0.000;0.020;0.010;0.030;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
ZM;2020;0.850;0.000;0.000;0.000;0.000;0.010;0.120;0.020;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.011;0.000;0.006;0.072;0.000
ZM;2025;0.860;0.000;0.000;0.050;0.000;0.010;0.070;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.061;0.138;0.000;0.000;0.000
ZM;2030;0.620;0.000;0.000;0.320;0.000;0.000;0.050;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.039;0.093;0.000;0.399;0.000
ZM;2040;0.470;0.000;0.000;0.490;0.000;0.000;0.040;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.011;0.000;0.008;0.000
ZM;2050;0.210;0.000;0.000;0.440;0.300;0.000;0.060;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.004;0.076;0.126;0.000;0.161;0.017
ZW;2015;0.260;0.000;0.000;0.000;0.000;0.030;0.710;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.085;0.014;0.042;0.006;0.011;0.000
ZW;2016;0.260;0.000;0.000;0.000;0.000;0.030;0.710;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.070;0.055;0.000;0.000;0.009;0.031
ZW;2020;0.320;0.000;0.000;0.000;0.000;0.030;0.650;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.022;0.021;0.000;0.000;0.000;0.487
ZW;2025;0.250;0.000;0.000;0.030;0.000;0.010;0.710;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.360;0.001;0.000;0.000;0.043;0.000
ZW;2030;0.170;0.000;0.000;0.150;0.000;0.000;0.680;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.030;0.057;0.000;0.000;0.087
ZW;2040;0.090;0.000;0.000;0.380;0.000;0.000;0.530;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.034;0.021;0.000;0.000;0.008
ZW;2050;0.060;0.000;0.000;0.450;0.000;0.000;0.490;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.034;0.099;0.000;0.339;0.000